i_trial,n_agents,t,failed_count,converged,objective_val,N,dt,ids,radius,centralized,t_solve
16,4,3.2000000000000015,0,True,56.310901414602995,10,0.1,"[100, 101, 102, 103]",0.4,False,25.029800799966324,
17,4,3.1000000000000014,0,True,29.173926044483622,10,0.1,"[100, 101, 102, 103]",0.4,False,15.460347500047646,
18,4,2.600000000000001,0,True,46.52041974792435,10,0.1,"[100, 101, 102, 103]",0.4,False,9.798345600022003,
19,4,2.9000000000000012,0,True,52.420312032594985,10,0.1,"[100, 101, 102, 103]",0.4,False,18.914436399994884,
20,4,9.99999999999998,95,False,4.736729141610124e-05,10,0.1,"[100, 101, 102, 103]",0.4,False,None,
21,4,3.0000000000000013,0,True,24.014167075548986,10,0.1,"[100, 101, 102, 103]",0.4,False,14.85462469997583,
22,4,9.99999999999998,100,False,0,10,0.1,"[100, 101, 102, 103]",0.4,False,None,
23,4,2.9000000000000012,0,True,38.919841788692274,10,0.1,"[100, 101, 102, 103]",0.4,False,9.669613000005484,
24,4,3.0000000000000013,0,True,25.070610211366343,10,0.1,"[100, 101, 102, 103]",0.4,False,10.601464800012764,
25,4,3.0000000000000013,0,True,28.830549867887395,10,0.1,"[100, 101, 102, 103]",0.4,False,10.288489200000186,
26,4,2.500000000000001,0,True,38.593612971955935,10,0.1,"[100, 101, 102, 103]",0.4,False,8.77139290003106,
27,4,3.3000000000000016,0,True,48.91894306202324,10,0.1,"[100, 101, 102, 103]",0.4,False,29.161797300039325,
28,4,2.800000000000001,0,True,37.27751925282032,10,0.1,"[100, 101, 102, 103]",0.4,False,14.134559199970681,
29,4,2.500000000000001,0,True,35.838816653129555,10,0.1,"[100, 101, 102, 103]",0.4,False,9.546246999991126,
0,5,2.3000000000000007,0,True,54.51660822514843,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,11.068716600013431,
1,5,2.9000000000000012,0,True,71.80580833491432,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,19.254501699993853,
2,5,3.2000000000000015,0,True,18.583407930419824,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,16.039699799963273,
3,5,3.0000000000000013,0,True,29.49294133425279,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,11.334748900029808,
4,5,3.1000000000000014,0,True,27.049965716199445,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,9.68071119999513,
5,5,3.0000000000000013,0,True,29.16755195628984,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,9.098146300006192,
6,5,2.9000000000000012,0,True,36.04494896721195,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,10.822324700013269,
7,5,2.500000000000001,0,True,26.039451028567346,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,9.496377900009975,
8,5,3.1000000000000014,0,True,25.341593596025728,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,14.375420100055635,
9,5,2.9000000000000012,0,True,30.851566430596357,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,10.454677000001539,
10,5,2.9000000000000012,0,True,37.76300152089019,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,20.294158999982756,
11,5,3.0000000000000013,0,True,39.26829767989883,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,22.3785447999835,
12,5,2.9000000000000012,0,True,28.34174962486904,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,12.296933899982832,
13,5,2.700000000000001,0,True,32.39278897148143,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,9.411789100035094,
14,5,2.400000000000001,0,True,58.93383149613619,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,9.56933080003364,
15,5,3.1000000000000014,0,True,25.843018522086417,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,16.81109130004188,
16,5,2.9000000000000012,0,True,55.44905111955561,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,13.6296223999816,
17,5,2.500000000000001,0,True,30.5700448855571,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,7.084616200008895,
18,5,3.0000000000000013,0,True,41.80815222197869,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,12.707120300037786,
19,5,3.3000000000000016,0,True,41.066075221490635,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,10.680485099961516,
20,5,3.2000000000000015,0,True,22.506682720207348,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,9.180780399998184,
21,5,3.0000000000000013,0,True,36.00827315948304,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,16.88666680001188,
22,5,3.1000000000000014,0,True,29.884010616228473,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,10.919268300000113,
23,5,2.800000000000001,0,True,53.921052749785275,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,11.27081099996576,
24,5,3.1000000000000014,0,True,42.65870932241856,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,17.97322870005155,
25,5,3.4000000000000017,0,True,26.540754123462484,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,16.593322700005956,
26,5,3.1000000000000014,0,True,44.84174156814546,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,14.858548799995333,
27,5,3.4000000000000017,0,True,32.35693615288762,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,15.357415000034962,
28,5,3.0000000000000013,0,True,23.805355769742427,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,10.842883199977223,
29,5,3.2000000000000015,0,True,38.47530666218205,10,0.1,"[100, 101, 102, 103, 104]",0.25,False,11.638046700041741,
0,6,3.1000000000000014,0,True,34.370777080269846,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,17.503620699979365,
1,6,3.3000000000000016,0,True,20.473757191077368,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,17.260959600040223,
2,6,9.99999999999998,94,False,4.545153129188876e-05,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,None,
3,6,3.0000000000000013,0,True,57.93424806295446,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,17.62071410001954,
4,6,9.99999999999998,96,False,0,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,None,
5,6,9.99999999999998,100,False,4.747879003229338e-05,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,None,
6,6,3.1000000000000014,0,True,31.230993696229163,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,13.143931900034659,
7,6,9.99999999999998,100,False,0,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,None,
8,6,3.1000000000000014,0,True,22.770468630729187,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,14.398984599974938,
9,6,3.0000000000000013,0,True,46.409574591490326,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,16.687776900012977,
10,6,3.0000000000000013,0,True,76.57420917490887,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,18.597768400039058,
11,6,3.1000000000000014,0,True,51.676367752779406,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,19.92082699999446,
12,6,3.1000000000000014,0,True,104.74286246492414,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,43.976179600053,
13,6,3.2000000000000015,0,True,29.53293147735291,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,16.696083299990278,
14,6,3.2000000000000015,0,True,78.89130986385152,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,30.235318000020925,
15,6,2.9000000000000012,0,True,92.46262352806482,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,24.430954599985853,
16,6,2.500000000000001,0,True,52.52276252752147,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,10.930102500016801,
17,6,3.0000000000000013,0,True,26.45404567316942,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,12.728452200011816,
18,6,3.1000000000000014,0,True,38.394087916665455,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,17.069980000029318,
19,6,3.0000000000000013,0,True,33.26998040803077,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,12.290667900000699,
20,6,3.1000000000000014,0,True,47.7772091216528,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,24.55556099995738,
21,6,3.600000000000002,0,True,52.213003775741385,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,39.528642799996305,
22,6,2.700000000000001,0,True,138.00879114147415,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,25.931829899956938,
23,6,9.99999999999998,88,False,4.644852597087023e-05,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,None,
24,6,3.1000000000000014,0,True,47.367014121488324,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,16.502453299995977,
25,6,2.9000000000000012,0,True,109.80760061606223,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,29.736525600019377,
26,6,2.800000000000001,0,True,54.60677853361344,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,22.792725000006612,
27,6,2.500000000000001,0,True,89.67333523924013,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,18.77048680000007,
28,6,9.99999999999998,91,False,4.684591606645321e-05,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,None,
29,6,3.5000000000000018,0,True,22.69104458151339,10,0.1,"[100, 101, 102, 103, 104, 105]",0.25,False,18.730040099995676,
0,7,3.1000000000000014,0,True,42.460971636144706,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,21.994267600006424,
1,7,3.0000000000000013,0,True,95.26643912868076,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,32.274482600041665,
2,7,2.800000000000001,0,True,70.55375179874,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,28.371228000032715,
3,7,9.99999999999998,93,False,0,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,None,
4,7,9.99999999999998,93,False,0,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,None,
5,7,2.9000000000000012,0,True,59.24824566900911,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,17.4253413999686,
6,7,3.0000000000000013,0,True,61.99904141139479,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,22.202245399996173,
7,7,3.2000000000000015,0,True,28.049865912115266,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,24.110442999983206,
8,7,2.800000000000001,0,True,134.75057823539453,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,35.3180929000373,
9,7,9.99999999999998,96,False,9.838025619345289e-05,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,None,
10,7,3.2000000000000015,0,True,59.67076213926519,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,43.23927930003265,
11,7,3.0000000000000013,0,True,72.4646284036923,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,24.906882699986454,
12,7,9.99999999999998,92,False,0.00010138110221367437,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,None,
13,7,3.3000000000000016,0,True,80.56541781573105,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,39.711608699988574,
14,7,3.2000000000000015,0,True,136.4373271905278,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,34.660082400019746,
15,7,9.99999999999998,91,False,4.897204130642823e-05,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,None,
16,7,3.3000000000000016,0,True,49.04697360834181,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,28.5143173999968,
17,7,3.2000000000000015,0,True,100.86292207663821,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,54.36763960000826,
18,7,3.1000000000000014,0,True,102.6091311011098,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,44.289463600027375,
19,7,4.100000000000001,0,True,78.78814501491973,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,58.75916650000727,
20,7,3.1000000000000014,0,True,46.488440420571855,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,23.112477499991655,
21,7,3.3000000000000016,0,True,26.531826567381955,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,19.513387399958447,
22,7,3.2000000000000015,0,True,33.74693187062056,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,21.137289799982682,
23,7,3.2000000000000015,0,True,43.03548308981364,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,26.21424289996503,
24,7,3.0000000000000013,0,True,108.1822336892006,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,25.280143000010867,
25,7,2.800000000000001,0,True,66.4155061942292,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,26.191729000012856,
26,7,3.5000000000000018,0,True,26.02423366018929,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,26.05581729998812,
27,7,3.0000000000000013,0,True,65.35534888826832,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,25.588163699954748,
28,7,3.3000000000000016,0,True,47.069036190309966,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,25.122251699969638,
29,7,9.99999999999998,96,False,0.00023450908418513384,10,0.1,"[100, 101, 102, 103, 104, 105, 106]",0.25,False,None,
0,8,9.99999999999998,89,False,0,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,None,
1,8,3.1000000000000014,0,True,80.62843347355007,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,30.642061300051864,
2,8,9.99999999999998,100,False,0.0001021096453578565,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,None,
3,8,2.9000000000000012,0,True,82.83123920766434,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,43.67771709995577,
4,8,3.0000000000000013,0,True,57.5930303305585,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,17.9628984000301,
5,8,2.800000000000001,0,True,67.30883000701473,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,35.79167830001097,
6,8,2.9000000000000012,0,True,69.7462446156932,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,22.605456200020853,
7,8,3.4000000000000017,0,True,36.35447977092008,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,37.516334799991455,
8,8,9.99999999999998,100,False,0,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,None,
9,8,2.600000000000001,0,True,161.01694943388668,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,22.84850760002155,
10,8,9.99999999999998,95,False,4.590336681753132e-05,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,None,
11,8,2.600000000000001,0,True,76.2482249348141,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,21.318740600021556,
12,8,9.99999999999998,96,False,4.5553192610310414e-05,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,None,
13,8,9.99999999999998,91,False,4.702224113000319e-05,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,None,
14,8,3.1000000000000014,0,True,83.92708452030469,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,33.14626260002842,
15,8,9.99999999999998,98,False,0,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,None,
16,8,3.1000000000000014,0,True,123.26598375560488,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,46.053587900009006,
17,8,2.700000000000001,0,True,83.61686072567278,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,24.27788090001559,
18,8,9.99999999999998,96,False,4.9737063346769516e-05,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,None,
19,8,3.2000000000000015,0,True,110.90934271419674,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,38.28526580001926,
20,8,3.3000000000000016,0,True,59.12571618094394,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,33.67308080004295,
21,8,3.5000000000000018,0,True,25.398240778711628,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,34.87534270004835,
22,8,3.0000000000000013,0,True,98.21946033345496,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,48.097824800002854,
23,8,9.99999999999998,97,False,4.520319108897285e-05,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,None,
24,8,3.3000000000000016,0,True,67.748190359409,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,53.802287099999376,
25,8,2.9000000000000012,0,True,59.130431005042304,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,18.820290500007104,
26,8,2.800000000000001,0,True,73.97330745290095,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,21.183706399984658,
27,8,9.99999999999998,100,False,5.1006306708709814e-05,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,None,
28,8,9.99999999999998,94,False,0,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,None,
29,8,3.1000000000000014,0,True,82.88217287054137,10,0.1,"[100, 101, 102, 103, 104, 105, 106, 107]",0.25,False,30.89538210001774,
