i_trial,n_agents,t,failed_count,converged,objective_val,N,dt,ids
0,3,3.3000000000000016,False,True,26.438802927898525,15,0.1,"[100, 101, 102]",
0,5,9.99999999999998,False,False,15604.294008299157,15,0.1,"[100, 101, 102, 103, 104]",
0,10,4.000000000000002,False,True,42.478813381568095,15,0.1,"[100, 101, 102, 103, 104, 105, 106, 107, 108, 109]",
