i_trial, n_agents, t, converged, obj_trj,T,dt,radius,         ADMM ,t_solve_step, MAX_ITER, dist_to_goal
0,3,2.1000000000000005,False,918.2756093289688,8,0.1,0.5,False,0.5411394476693767, None,[0.126 0.425 0.027],
0,3,1.3,True,206.5291390475976,8,0.1,0.5,True,0.27428401677193154,5,[0.017 0.066 0.018],
1,3,2.1000000000000005,False,6196.1646560517465,8,0.1,0.5,False,0.5899335527127343, None,[0.363 0.555 1.304],
