i_trial, n_agents, t, converged, obj_trj,T,dt,radius,         ADMM ,t_solve_step, MAX_ITER, dist_to_goal
0,3,1.3,True,202.6363264504999,8,0.1,0.5,False,0.3744146589250214, None,[0.01  0.064 0.028],
0,3,1.2,True,318.7771952147775,8,0.1,0.5,True,0.06394939125069261,1,[0.017 0.1   0.046],
1,3,1.5000000000000002,True,986.738900270999,8,0.1,0.5,False,0.4500887039321242, None,[0.028 0.095 0.056],
1,3,1.6000000000000003,True,833.0578108902914,8,0.1,0.5,True,0.061409618375364516,1,[0.007 0.056 0.024],
