i_trial, n_agents, t, converged, obj_trj,T,dt,radius,         SOVA_admm ,t_solve_avg, t_solve_std, MAX_ITER, dist_to_goal
19,3,1.7000000000000004,True,815.1612781285892,8,0.1,0.5,False,0.7954387013519676,0.061875986990873495, 3,[0.096 0.067 0.034],
19,3,1.5000000000000002,True,786.9101638970762,8,0.1,0.5,True,0.33412524111594794,0.050452121258639245,3,[0.097 0.04  0.027],
20,3,1.6000000000000003,True,705.8235366458215,8,0.1,0.5,False,0.7965339303736982,0.06570384003487369, 3,[0.047 0.041 0.093],
20,3,1.6000000000000003,True,710.8847761958544,8,0.1,0.5,True,0.32704292808436247,0.05085898819203608,3,[0.04  0.052 0.091],
21,3,1.5000000000000002,True,688.9301561050611,8,0.1,0.5,False,0.8204036050670159,0.07924654898189304, 3,[0.023 0.098 0.079],
21,3,1.5000000000000002,True,688.9301561116138,8,0.1,0.5,True,0.2504344035535016,0.015426838058255326,3,[0.023 0.098 0.079],
22,3,1.6000000000000003,True,712.0186329985469,8,0.1,0.5,False,0.8465354816798936,0.0637741510952572, 3,[0.07  0.099 0.035],
22,3,1.6000000000000003,True,715.4358755609654,8,0.1,0.5,True,0.3990447865059347,0.08553810458449676,3,[0.071 0.099 0.032],
23,3,3.600000000000002,False,1295.0537400717842,8,0.1,0.5,False,0.7845866485586157,0.037471393873746664, 3,[0.111 0.075 0.09 ],
23,3,1.7000000000000004,True,785.1520462809773,8,0.1,0.5,True,0.3444854254097057,0.0715636548087692,3,[0.082 0.055 0.095],
24,3,1.5000000000000002,True,657.1394026518739,8,0.1,0.5,False,0.7863327951248115,0.06296006816002235, 3,[0.092 0.081 0.022],
24,3,1.5000000000000002,True,656.6189439036536,8,0.1,0.5,True,0.2848810853759965,0.0402563860875552,3,[0.091 0.081 0.022],
25,3,3.600000000000002,False,1631.8499890477378,8,0.1,0.5,False,0.8324431356078195,0.06490800687553365, 3,[0.243 0.255 0.159],
25,3,3.600000000000002,False,1719.9590940656287,8,0.1,0.5,True,0.3873338470126597,0.07273449148122488,3,[0.205 0.254 0.114],
26,3,1.6000000000000003,True,718.9640790669501,8,0.1,0.5,False,0.935248626570683,0.09136598486986462, 3,[0.042 0.095 0.061],
26,3,1.5000000000000002,True,717.8369104675454,8,0.1,0.5,True,0.420009054383263,0.07213395873997955,3,[0.04  0.092 0.067],
27,3,1.3,True,546.1873861022897,8,0.1,0.5,False,0.9050108185485721,0.16471036610889964, 3,[0.083 0.093 0.047],
27,3,1.3,True,548.3846621236885,8,0.1,0.5,True,0.3031507103841226,0.04907470191588356,3,[0.085 0.092 0.048],
28,3,1.5000000000000002,True,710.0612967149425,8,0.1,0.5,False,0.830081834011556,0.05299163207665658, 3,[0.086 0.037 0.068],
28,3,1.4000000000000001,True,692.3113774315343,8,0.1,0.5,True,0.30685960064736373,0.04704603415228874,3,[0.087 0.047 0.064],
29,3,1.7000000000000004,True,883.6659123699515,8,0.1,0.5,False,0.845631154572509,0.07298235654673199, 3,[0.075 0.091 0.014],
29,3,1.7000000000000004,True,914.3341698412463,8,0.1,0.5,True,0.33469294186101717,0.06405740233826294,3,[0.063 0.097 0.051],
30,3,3.600000000000002,False,1491.2128520847955,8,0.1,0.5,False,0.8738756343955174,0.08828445334606255, 3,[0.219 0.036 0.213],
30,3,3.600000000000002,False,1543.6422938949577,8,0.1,0.5,True,0.37661005418448,0.08519315931966472,3,[0.223 0.036 0.207],
31,3,1.0999999999999999,True,538.6638839252572,8,0.1,0.5,False,0.8372402140944772,0.06545087143814149, 3,[0.089 0.047 0.068],
31,3,1.0999999999999999,True,533.0129018303329,8,0.1,0.5,True,0.30460556790543103,0.030997493456785277,3,[0.089 0.052 0.065],
32,3,3.600000000000002,False,1813.7198977017779,8,0.1,0.5,False,0.8449125020803573,0.05157553381488644, 3,[0.301 0.219 0.257],
32,3,3.600000000000002,False,1850.561271653055,8,0.1,0.5,True,0.45605117075265966,0.10741584872379012,3,[0.225 0.175 0.198],
33,3,1.2,True,511.2811149159468,8,0.1,0.5,False,0.9296748315052051,0.03448207180026909, 3,[0.022 0.1   0.067],
33,3,1.2,True,506.92256200407394,8,0.1,0.5,True,0.3325237221660144,0.042736984831982405,3,[0.035 0.09  0.072],
34,3,3.600000000000002,False,1647.976488425421,8,0.1,0.5,False,0.8998582769143266,0.06605431445279297, 3,[0.268 0.212 0.242],
34,3,3.600000000000002,False,1983.7739036884018,8,0.1,0.5,True,0.4304329205209527,0.10251345082758984,3,[0.174 0.182 0.236],
35,3,3.600000000000002,False,1282.9561556262713,8,0.1,0.5,False,0.8451236369696239,0.05969446469356692, 3,[0.036 0.145 0.161],
35,3,1.8000000000000005,True,730.5050371436714,8,0.1,0.5,True,0.3171804422034054,0.04374955362882795,3,[0.046 0.072 0.096],
36,3,1.6000000000000003,True,799.4061142047522,8,0.1,0.5,False,0.8756739158707205,0.07141496687246554, 3,[0.062 0.093 0.022],
36,3,1.6000000000000003,True,795.6663430264479,8,0.1,0.5,True,0.29718090764557326,0.036761339842892135,3,[0.058 0.093 0.022],
37,3,1.5000000000000002,True,781.2614321814151,8,0.1,0.5,False,0.9218416895329331,0.07172942132788784, 3,[0.073 0.092 0.094],
37,3,1.5000000000000002,True,739.4617830401963,8,0.1,0.5,True,0.4224060671300524,0.047746696376849015,3,[0.047 0.099 0.047],
38,3,1.5000000000000002,True,645.9360504092223,8,0.1,0.5,False,0.8940038924687542,0.08477769085117216, 3,[0.037 0.089 0.074],
38,3,1.5000000000000002,True,654.4535034300699,8,0.1,0.5,True,0.31314118506335137,0.04055157762814489,3,[0.037 0.099 0.072],
39,3,1.7000000000000004,True,812.8414701685228,8,0.1,0.5,False,0.9509360403548378,0.1379725552492276, 3,[0.07  0.059 0.087],
39,3,1.7000000000000004,True,801.5963348667508,8,0.1,0.5,True,0.32757418908238156,0.04766706420788921,3,[0.07  0.035 0.09 ],
40,3,1.7000000000000004,True,813.5318235099166,8,0.1,0.5,False,0.8803890668410425,0.09534099813182823, 3,[0.086 0.1   0.026],
40,3,1.7000000000000004,True,816.8939113024226,8,0.1,0.5,True,0.3204220426029197,0.04601694299724725,3,[0.086 0.1   0.027],
41,3,3.600000000000002,False,1354.798157708673,8,0.1,0.5,False,0.849691597832134,0.05612724195717335, 3,[0.035 0.151 0.173],
41,3,3.600000000000002,False,1406.9287830736052,8,0.1,0.5,True,0.3578843201205557,0.06800765068235463,3,[0.035 0.147 0.157],
42,3,1.6000000000000003,True,712.8849110700248,8,0.1,0.5,False,0.865581270561961,0.07242740609373054, 3,[0.095 0.048 0.062],
42,3,1.6000000000000003,True,720.5836247397685,8,0.1,0.5,True,0.3317683515015233,0.05392795411220989,3,[0.096 0.05  0.062],
43,3,1.7000000000000004,True,760.0658809676985,8,0.1,0.5,False,0.8831442620071089,0.09834254012848263, 3,[0.034 0.087 0.054],
43,3,1.7000000000000004,True,773.5686314576784,8,0.1,0.5,True,0.31619570362290333,0.05140214979491867,3,[0.029 0.097 0.054],
44,3,1.4000000000000001,True,560.2132849981901,8,0.1,0.5,False,0.8396926467913934,0.0775669291650115, 3,[0.093 0.041 0.051],
44,3,1.4000000000000001,True,556.9565377029064,8,0.1,0.5,True,0.2943391873836628,0.03725063582797265,3,[0.088 0.041 0.05 ],
45,3,1.5000000000000002,True,644.8950728484633,8,0.1,0.5,False,0.8594033562655871,0.09507253380570024, 3,[0.055 0.086 0.089],
45,3,1.5000000000000002,True,648.5401168681192,8,0.1,0.5,True,0.33085567554872897,0.053646594303836864,3,[0.055 0.088 0.089],
46,3,1.7000000000000004,True,845.3229398614812,8,0.1,0.5,False,0.8488868018269867,0.07022501566886137, 3,[0.056 0.092 0.065],
46,3,1.6000000000000003,True,825.2843431075839,8,0.1,0.5,True,0.3018675390194403,0.03779350122812075,3,[0.064 0.09  0.075],
47,3,1.7000000000000004,True,776.6724497511285,8,0.1,0.5,False,0.8584172547048451,0.08900468557588578, 3,[0.037 0.085 0.053],
47,3,1.5000000000000002,True,719.8419718221967,8,0.1,0.5,True,0.3385134533526272,0.0604651747514198,3,[0.044 0.09  0.047],
48,3,1.8000000000000005,True,983.9027538005176,8,0.1,0.5,False,0.85763649238571,0.08030001877934168, 3,[0.059 0.054 0.094],
48,3,1.4000000000000001,True,896.578572691575,8,0.1,0.5,True,0.3533198519989605,0.06386514959409428,3,[0.071 0.07  0.085],
49,3,3.600000000000002,False,1244.9659558217613,8,0.1,0.5,False,0.8476787514373427,0.0450022857778724, 3,[0.119 0.065 0.096],
49,3,1.7000000000000004,True,737.8302149061128,8,0.1,0.5,True,0.4099558481133963,0.0979324579061705,3,[0.1   0.099 0.086],
0,5,3.600000000000002,False,2169.3566500454244,8,0.1,0.3,False,2.021491072114764,0.20355386744150764, 3,[0.025 0.163 0.192 0.03  0.022],
0,5,3.600000000000002,False,2211.825261219636,8,0.1,0.3,True,0.3133221136030948,0.06815741766839073,3,[0.025 0.165 0.195 0.03  0.022],
1,5,1.5000000000000002,True,1051.5241935520662,8,0.1,0.3,False,2.080028772272635,0.2803685368150785, 3,[0.092 0.04  0.087 0.072 0.061],
1,5,1.5000000000000002,True,1053.1370992636332,8,0.1,0.3,True,0.28791363099279504,0.045003697812083826,3,[0.092 0.042 0.087 0.072 0.062],
2,5,1.2,True,929.8393509772654,8,0.1,0.3,False,2.0434656837411844,0.176228538222465, 3,[0.091 0.049 0.1   0.094 0.097],
2,5,1.3,True,909.2337603252306,8,0.1,0.3,True,0.32801111662545457,0.06748323958528463,3,[0.077 0.039 0.088 0.079 0.079],
3,5,1.6000000000000003,True,1032.8121062587832,8,0.1,0.3,False,2.065173981256521,0.2900051947302142, 3,[0.095 0.055 0.039 0.057 0.045],
3,5,1.6000000000000003,True,1025.5449707373243,8,0.1,0.3,True,0.28261153187559107,0.03765568852878182,3,[0.095 0.055 0.039 0.046 0.037],
4,5,1.5000000000000002,True,1184.022128550982,8,0.1,0.3,False,2.0948586672583285,0.2872563936610587, 3,[0.027 0.092 0.074 0.085 0.079],
4,5,1.5000000000000002,True,1172.9839797004888,8,0.1,0.3,True,0.31691164136476196,0.07285279204072109,3,[0.027 0.087 0.073 0.078 0.078],
5,5,1.7000000000000004,True,1208.4693293560815,8,0.1,0.3,False,2.1646573218818315,0.33386301944983515, 3,[0.044 0.087 0.04  0.049 0.072],
5,5,1.6000000000000003,True,1179.8664243694163,8,0.1,0.3,True,0.3614918718129047,0.08777205726799324,3,[0.048 0.095 0.04  0.052 0.084],
6,5,1.5000000000000002,True,980.8708329590986,8,0.1,0.3,False,2.039418727074129,0.27191346181724074, 3,[0.06  0.025 0.074 0.083 0.044],
6,5,1.4000000000000001,True,958.4995286056137,8,0.1,0.3,True,0.288223307345262,0.042406117592904295,3,[0.07  0.024 0.086 0.091 0.045],
7,5,1.5000000000000002,True,997.1119067770921,8,0.1,0.3,False,1.9809002611980153,0.2187367336220351, 3,[0.029 0.042 0.049 0.033 0.098],
7,5,1.6000000000000003,True,1058.7652076745878,8,0.1,0.3,True,0.2852440443195519,0.03844793550994262,3,[0.028 0.079 0.045 0.031 0.093],
8,5,1.6000000000000003,True,1152.1912273295059,8,0.1,0.3,False,2.128450222498941,0.32439789033498306, 3,[0.073 0.029 0.098 0.074 0.064],
8,5,1.6000000000000003,True,1152.3307677443688,8,0.1,0.3,True,0.2664485305125709,0.018428968132983573,3,[0.073 0.029 0.098 0.074 0.064],
9,5,1.4000000000000001,True,1054.077485285669,8,0.1,0.3,False,2.1127511352824513,0.31085823547852437, 3,[0.087 0.052 0.082 0.079 0.088],
9,5,1.4000000000000001,True,1048.851794216432,8,0.1,0.3,True,0.27982976952584326,0.03600657749600455,3,[0.084 0.055 0.077 0.074 0.09 ],
10,5,1.6000000000000003,True,1139.713784276582,8,0.1,0.3,False,2.103503462876688,0.3637135407123426, 3,[0.07  0.086 0.055 0.045 0.084],
10,5,1.5000000000000002,True,1122.0214414666748,8,0.1,0.3,True,0.36429033275072775,0.08404953991619774,3,[0.083 0.086 0.061 0.056 0.095],
11,5,1.4000000000000001,True,908.4832857875133,8,0.1,0.3,False,2.005275065150012,0.22484590100285692, 3,[0.091 0.059 0.018 0.057 0.063],
11,5,1.4000000000000001,True,905.4128188916951,8,0.1,0.3,True,0.284940796031151,0.045973920756716365,3,[0.091 0.059 0.018 0.033 0.065],
12,5,1.7000000000000004,True,1163.9426348601862,8,0.1,0.3,False,2.0615203851142296,0.23914351221682276, 3,[0.013 0.086 0.053 0.042 0.043],
12,5,1.7000000000000004,True,1163.75193074833,8,0.1,0.3,True,0.26264995942508584,0.02133813214414966,3,[0.013 0.086 0.053 0.042 0.043],
13,5,3.600000000000002,False,2219.22142105315,8,0.1,0.3,False,1.9774882980030573,0.24274599015945797, 3,[0.032 0.026 0.033 0.185 0.192],
13,5,3.600000000000002,False,2286.0212796255396,8,0.1,0.3,True,0.3087348588438342,0.07155585666834724,3,[0.032 0.026 0.033 0.178 0.186],
14,5,3.600000000000002,False,2010.388789390341,8,0.1,0.3,False,1.9514886270820473,0.18392986983803558, 3,[0.038 0.022 0.033 0.104 0.136],
14,5,3.600000000000002,False,2005.997110832759,8,0.1,0.3,True,0.2932319846347026,0.054879618419793386,3,[0.038 0.022 0.033 0.091 0.13 ],
15,5,3.600000000000002,False,2116.4115981345176,8,0.1,0.3,False,1.9994205861116319,0.2517281552125694, 3,[0.09  0.122 0.032 0.029 0.122],
15,5,2.500000000000001,True,1597.8543223556958,8,0.1,0.3,True,0.3449050735542551,0.09411553437496589,3,[0.076 0.095 0.033 0.031 0.091],
16,5,3.600000000000002,False,2005.5446715156681,8,0.1,0.3,False,1.9130498697470304,0.19429366324771194, 3,[0.054 0.085 0.092 0.065 0.125],
16,5,2.0000000000000004,True,1225.5499580697317,8,0.1,0.3,True,0.3313819418888306,0.09139980711714367,3,[0.06  0.044 0.065 0.045 0.088],
17,5,1.6000000000000003,True,1136.036620738166,8,0.1,0.3,False,1.9045568078145152,0.2517263643247268, 3,[0.078 0.048 0.056 0.036 0.085],
17,5,1.6000000000000003,True,1136.4255123832404,8,0.1,0.3,True,0.259700736074592,0.02853272180857084,3,[0.079 0.046 0.056 0.035 0.086],
18,5,1.6000000000000003,True,1154.3566495919022,8,0.1,0.3,False,1.962907707758859,0.1871528269901806, 3,[0.073 0.065 0.089 0.046 0.026],
18,5,1.6000000000000003,True,1155.0354424453103,8,0.1,0.3,True,0.2632538041980297,0.03658522730147422,3,[0.073 0.065 0.089 0.046 0.027],
19,5,1.7000000000000004,True,1245.9624111643996,8,0.1,0.3,False,2.0398143327123868,0.356953346586649, 3,[0.051 0.087 0.05  0.048 0.026],
19,5,1.4000000000000001,True,1141.8653838275702,8,0.1,0.3,True,0.3763058065287104,0.11325117528332972,3,[0.041 0.074 0.096 0.057 0.034],
20,5,3.600000000000002,False,2178.152492143663,8,0.1,0.3,False,1.8464668937215012,0.1890685612221829, 3,[0.131 0.039 0.033 0.157 0.167],
20,5,3.600000000000002,False,2242.719287594654,8,0.1,0.3,True,0.326831182448465,0.1029434582344521,3,[0.089 0.039 0.033 0.097 0.196],
21,5,1.7000000000000004,True,1170.9469594477362,8,0.1,0.3,False,1.9212614651187323,0.24943052036822744, 3,[0.021 0.087 0.027 0.037 0.059],
21,5,1.6000000000000003,True,1127.1700512894404,8,0.1,0.3,True,0.2795731087862805,0.05592972575370824,3,[0.021 0.089 0.015 0.04  0.062],
22,5,1.7000000000000004,True,1321.2372327719463,8,0.1,0.3,False,2.001581838587299,0.2869249660825623, 3,[0.086 0.022 0.096 0.028 0.051],
22,5,1.7000000000000004,True,1315.9432656147862,8,0.1,0.3,True,0.28530122958781096,0.05376851418931747,3,[0.085 0.022 0.091 0.023 0.051],
23,5,1.6000000000000003,True,1106.9035617304953,8,0.1,0.3,False,1.9091266225623258,0.24125801430605698, 3,[0.05  0.054 0.085 0.068 0.018],
23,5,1.6000000000000003,True,1112.2925422965486,8,0.1,0.3,True,0.27858947834683934,0.05190414739161545,3,[0.05  0.06  0.085 0.068 0.018],
24,5,1.3,True,916.2926928651353,8,0.1,0.3,False,1.784740349313674,0.10378809650535988, 3,[0.066 0.095 0.037 0.065 0.089],
24,5,1.3,True,915.6402177569807,8,0.1,0.3,True,0.2659182932908432,0.037321008162280615,3,[0.066 0.095 0.036 0.065 0.088],
25,5,1.6000000000000003,True,1346.519164869905,8,0.1,0.3,False,1.9669554028732819,0.2889849873235741, 3,[0.076 0.09  0.039 0.065 0.073],
25,5,1.5000000000000002,True,1345.7857453665993,8,0.1,0.3,True,0.31236349006261055,0.08443430200478715,3,[0.093 0.1   0.036 0.074 0.084],
26,5,1.6000000000000003,True,1252.9763043626062,8,0.1,0.3,False,2.010415472686873,0.34642069678472753, 3,[0.076 0.037 0.081 0.085 0.068],
26,5,1.5000000000000002,True,1201.9342133559426,8,0.1,0.3,True,0.3498350926147153,0.10377012108539407,3,[0.082 0.028 0.091 0.078 0.034],
27,5,1.4000000000000001,True,976.8880917060092,8,0.1,0.3,False,1.8879882525818954,0.14654801532297282, 3,[0.09  0.072 0.069 0.058 0.055],
27,5,1.5000000000000002,True,1005.3311660473446,8,0.1,0.3,True,0.25725738156897326,0.03539513008750628,3,[0.093 0.049 0.061 0.052 0.05 ],
28,5,1.6000000000000003,True,1054.659018549555,8,0.1,0.3,False,1.8899986051801534,0.22367892781642668, 3,[0.036 0.046 0.084 0.058 0.068],
28,5,1.6000000000000003,True,1044.5566919606972,8,0.1,0.3,True,0.27614990490183117,0.052657320750887616,3,[0.036 0.017 0.086 0.045 0.068],
29,5,1.7000000000000004,True,1247.8503326910593,8,0.1,0.3,False,1.9639846695936285,0.3744757305396449, 3,[0.09  0.031 0.05  0.057 0.053],
29,5,1.5000000000000002,True,1176.4628638456816,8,0.1,0.3,True,0.33387345679725206,0.09706251407651494,3,[0.041 0.019 0.097 0.05  0.062],
30,5,1.8000000000000005,True,1308.5438916097942,8,0.1,0.3,False,1.9267782492873569,0.30094522637426274, 3,[0.049 0.038 0.021 0.057 0.096],
30,5,1.8000000000000005,True,1312.3532369880004,8,0.1,0.3,True,0.28216150876445073,0.05429042091462025,3,[0.052 0.034 0.021 0.036 0.092],
31,5,3.600000000000002,False,2249.5657755903994,8,0.1,0.3,False,1.850077937030518,0.22567871997854716, 3,[0.184 0.027 0.023 0.103 0.213],
31,5,3.600000000000002,False,2396.172371281375,8,0.1,0.3,True,0.34119889801044745,0.09337882089528277,3,[0.177 0.012 0.023 0.086 0.21 ],
32,5,1.5000000000000002,True,1070.499834083783,8,0.1,0.3,False,1.8949509325282028,0.20453198545388596, 3,[0.047 0.074 0.078 0.089 0.029],
32,5,1.4000000000000001,True,1041.5723928426924,8,0.1,0.3,True,0.2596628363285812,0.036201776278371234,3,[0.054 0.092 0.076 0.093 0.03 ],
33,5,3.600000000000002,False,2103.4350082695705,8,0.1,0.3,False,1.831527044838165,0.2115482091302608, 3,[0.119 0.027 0.081 0.033 0.033],
33,5,1.7000000000000004,True,1217.4998097448452,8,0.1,0.3,True,0.31870977932532485,0.06893616062066914,3,[0.095 0.03  0.07  0.054 0.054],
34,5,0.30000000000000004,False,25150.42475500092,8,0.1,0.3,False,3.0450327519938583,1.0670105071740663, 3,[1.86  0.63  0.445 1.455 0.68 ],
34,5,1.7000000000000004,True,1248.3400393630343,8,0.1,0.3,True,0.3162259438622962,0.0465447360584568,3,[0.1   0.032 0.049 0.043 0.048],
35,5,1.4000000000000001,True,988.6234177184788,8,0.1,0.3,False,2.473205468858526,0.48740474410799334, 3,[0.086 0.037 0.064 0.081 0.082],
35,5,1.4000000000000001,True,988.6234175706217,8,0.1,0.3,True,0.3383343401581182,0.034149848849717404,3,[0.086 0.037 0.064 0.081 0.082],
36,5,0.30000000000000004,False,29966.511575738812,8,0.1,0.3,False,3.398780766525306,0.4676981753947044, 3,[0.728 1.123 1.925 1.085 0.98 ],
36,5,1.7000000000000004,True,1295.118532484851,8,0.1,0.3,True,0.3697129815659376,0.05742168512992931,3,[0.059 0.041 0.091 0.053 0.057],
37,5,0.30000000000000004,False,21059.502944633263,8,0.1,0.3,False,3.2863805045053596,0.9407489934002977, 3,[0.683 0.889 0.974 1.297 0.811],
37,5,1.5000000000000002,True,1084.3542304346363,8,0.1,0.3,True,0.3961011511366815,0.0685797695296127,3,[0.019 0.049 0.097 0.059 0.02 ],
38,5,1.4000000000000001,True,975.1575815615773,8,0.1,0.3,False,2.2469543183521767,0.2511726973098197, 3,[0.022 0.05  0.092 0.056 0.072],
38,5,1.4000000000000001,True,974.5065615221786,8,0.1,0.3,True,0.3113700368133973,0.04046113001895808,3,[0.023 0.05  0.092 0.055 0.072],
39,5,1.7000000000000004,True,1379.914265469075,8,0.1,0.3,False,2.38391341864104,0.4111378896024079, 3,[0.031 0.097 0.049 0.054 0.068],
39,5,1.7000000000000004,True,1380.2676559949646,8,0.1,0.3,True,0.2941697074209943,0.026496044808767633,3,[0.032 0.098 0.049 0.054 0.068],
40,5,3.600000000000002,False,2145.7950048528965,8,0.1,0.3,False,2.4980913632219504,0.5790164034178253, 3,[0.131 0.11  0.078 0.086 0.164],
40,5,3.600000000000002,False,2250.2377617951215,8,0.1,0.3,True,0.4444990238721302,0.15381321522581792,3,[0.112 0.099 0.071 0.105 0.121],
41,5,1.5000000000000002,True,1236.6324604593108,8,0.1,0.3,False,2.424547142465599,0.5067336192221172, 3,[0.095 0.095 0.055 0.081 0.091],
41,5,1.5000000000000002,True,1176.0714388621104,8,0.1,0.3,True,0.3916166139029276,0.11629689188414112,3,[0.093 0.065 0.055 0.052 0.075],
42,5,1.5000000000000002,True,993.4379815472472,8,0.1,0.3,False,2.367467013327405,0.44288706045359666, 3,[0.086 0.026 0.068 0.03  0.024],
42,5,1.4000000000000001,True,968.0189577989973,8,0.1,0.3,True,0.3625271694609962,0.07770707474227515,3,[0.097 0.033 0.076 0.035 0.016],
43,5,1.2,True,743.481030334288,8,0.1,0.3,False,2.399106270337749,0.33121184648422447, 3,[0.063 0.046 0.088 0.053 0.046],
43,5,1.0999999999999999,True,753.0971739347749,8,0.1,0.3,True,0.30691986914237285,0.037961624963589735,3,[0.08  0.067 0.095 0.06  0.07 ],
44,5,1.7000000000000004,True,1278.0865531690504,8,0.1,0.3,False,2.5083399369956596,0.4562791462443827, 3,[0.082 0.041 0.087 0.063 0.033],
