i_trial, n_agents, t, converged, obj_trj,T,dt,radius,         SOVA_admm ,t_solve_avg, t_solve_std, MAX_ITER, dist_to_goal
56,4,0.9999999999999999,True,595.6380232198519,8,0.1,0.2,centralized_mpc,0.590264087801188, 0.04315601067934853, 3,[0.08  0.042 0.062 0.072],
56,4,0.9999999999999999,True,604.1649351634618,8,0.1,0.2,True,0.4027102770005513,0.0011558054559938286,3,[0.084 0.045 0.064 0.073],
57,4,1.3,True,917.4681422764461,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.018642853057966792","0.010917777776463453","[[100], [101], [102], [103]]","[0.05650105343713237, 0.02912926375349628, 0.08056794468513269, 0.07398311008402736]"
57,4,1.3,True,810.9540436780142,8,0.1,0.2,centralized_mpc,0.6613479907693824, 0.1228677984703061, 3,[0.054 0.024 0.081 0.06 ],
57,4,1.3,True,819.5768023577871,8,0.1,0.2,True,0.48277162609603974,0.0786320501128687,3,[0.057 0.022 0.08  0.053],
58,4,1.2,True,786.391782127504,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.017752122353916395","0.007053546606709692","[[100], [101], [102], [103]]","[0.015444255628892541, 0.0899651852297755, 0.08737930121724663, 0.06042499471184817]"
58,4,1.2,True,825.0810885777003,8,0.1,0.2,centralized_mpc,0.6487123077507325, 0.09014211050669452, 3,[0.013 0.098 0.096 0.069],
58,4,1.3,True,795.2929246986266,8,0.1,0.2,True,0.4606273099228789,0.05693011292292326,3,[0.012 0.076 0.071 0.053],
59,4,0.9999999999999999,True,626.2560511471012,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.051077037950199154","0.008241609338071753","[[100, 101, 102, 103], [100, 101, 102, 103], [100, 101, 102, 103], [100, 101, 102, 103]]","[0.046135038029020276, 0.09406248832475343, 0.06536776326565, 0.06154437588612871]"
59,4,3.600000000000002,False,1508.706839705116,8,0.1,0.2,centralized_mpc,0.6567646907509092, 0.0332076489783538, 3,[0.054 0.109 0.107 0.004],
59,4,3.600000000000002,False,1506.169849886568,8,0.1,0.2,True,0.8374905730415271,0.349150486836721,3,[0.036 0.1   0.104 0.004],
0,5,1.2,True,1210.0425958393264,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.05110831079946366","0.02590172331017268","[[100, 102], [101], [100, 102], [103], [104]]","[0.08912600306296763, 0.06179681445797384, 0.0571042417621193, 0.04312995232556649, 0.09411727912403588]"
0,5,1.3,True,1051.0180855236526,8,0.1,0.2,centralized_mpc,0.9718708169989091, 0.22820043226300507, 3,[0.073 0.04  0.052 0.08  0.072],
0,5,1.4000000000000001,True,1140.2367673767615,8,0.1,0.2,True,0.6388679484140345,0.19438322010470044,3,[0.058 0.026 0.044 0.079 0.078],
1,5,1.2,True,913.4419242664565,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.01941866843383953","0.00835654786955931","[[100], [101, 102], [101, 102], [103], [104]]","[0.07298746259370441, 0.0860407455027915, 0.0786929112532035, 0.06937713224692096, 0.021874268268395565]"
1,5,1.3,True,930.0292222186765,8,0.1,0.2,centralized_mpc,0.8131964419237472, 0.08198983463998126, 3,[0.049 0.079 0.054 0.051 0.011],
1,5,1.3,True,990.5382772636251,8,0.1,0.2,True,0.5146700502617303,0.130609140317433,3,[0.05  0.091 0.054 0.054 0.015],
2,5,1.3,True,1214.4206938050993,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.03599911016980723","0.020559079977116052","[[100, 104], [101], [102, 103], [102, 103], [100, 104]]","[0.033929983027394306, 0.04922167838971495, 0.08336976082456025, 0.07034190757638403, 0.08228587519972728]"
2,5,1.5000000000000002,True,1225.0846528949164,8,0.1,0.2,centralized_mpc,1.0055024277331541, 0.15938879771106607, 3,[0.091 0.026 0.068 0.065 0.05 ],
2,5,1.7000000000000004,True,1408.280523734977,8,0.1,0.2,True,0.7691104618942893,0.24675852410296018,3,[0.096 0.012 0.052 0.048 0.085],
3,5,1.0999999999999999,True,948.8172592061927,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.01519496258207999","0.009728974574069212","[[100], [101], [102], [103], [104]]","[0.06958354499208637, 0.041314138052588094, 0.0845339205180498, 0.0867433736079931, 0.08310014892272084]"
3,5,1.0999999999999999,True,896.5325184150938,8,0.1,0.2,centralized_mpc,0.9201681569082377, 0.16882605593788497, 3,[0.069 0.036 0.098 0.095 0.052],
3,5,1.2,True,862.89597953831,8,0.1,0.2,True,0.4373230516329689,0.04290798692224365,3,[0.055 0.029 0.078 0.062 0.043],
4,5,1.2,True,904.9282672389381,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.012511610816848893","0.006007458545978721","[[100], [101], [102], [103], [104]]","[0.061534117597644364, 0.08261477363995595, 0.08596880237833997, 0.06945105588569934, 0.0250771962767134]"
4,5,1.2,True,930.7800272330901,8,0.1,0.2,centralized_mpc,0.910721779250404, 0.15261627504655886, 3,[0.065 0.092 0.094 0.075 0.02 ],
4,5,1.2,True,941.5816639732176,8,0.1,0.2,True,0.42442124710008405,0.024449061743733704,3,[0.067 0.096 0.098 0.08  0.024],
5,5,1.3,True,1108.068812041216,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.013551820338538023","0.006842684577029953","[[100], [101], [102], [103], [104]]","[0.0783495973631415, 0.02093677345911166, 0.09642018028894125, 0.03614745505283258, 0.08579199333720841]"
5,5,1.4000000000000001,True,1175.1125685412844,8,0.1,0.2,centralized_mpc,0.9346949777136615, 0.14714782811418325, 3,[0.074 0.013 0.098 0.024 0.081],
5,5,1.4000000000000001,True,1167.9053433789518,8,0.1,0.2,True,0.4527238941711923,0.05812524640628695,3,[0.08  0.017 0.082 0.026 0.072],
6,5,1.3,True,954.9885160205695,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.011953410077078916","0.007020816943419653","[[100], [101], [102], [103], [104]]","[0.06369430880904058, 0.07945412798721847, 0.028594761884278053, 0.04826291553355721, 0.03065976262111678]"
6,5,1.3,True,960.3567865880874,8,0.1,0.2,centralized_mpc,0.9053630858453778, 0.12067948322934613, 3,[0.066 0.096 0.023 0.043 0.025],
6,5,1.4000000000000001,True,964.4724012211913,8,0.1,0.2,True,0.41990287705713325,0.020012964110367255,3,[0.053 0.077 0.018 0.037 0.022],
7,5,1.3,True,1467.0068438002536,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.0188829431233059","0.009228137447719434","[[100], [101], [102], [103], [104]]","[0.08712604431872156, 0.07544753373860341, 0.049736073920424985, 0.02194126468846272, 0.03483944559404663]"
7,5,1.4000000000000001,True,1057.613988224263,8,0.1,0.2,centralized_mpc,0.9683863334991786, 0.20878508024279258, 3,[0.08  0.069 0.039 0.028 0.024],
7,5,1.3,True,1122.7632623522084,8,0.1,0.2,True,0.5175731898461191,0.09136343495015464,3,[0.089 0.087 0.045 0.033 0.035],
8,5,1.3,True,1244.6628622858943,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.013999383291901231","0.0067254655580202966","[[100], [101], [102], [103], [104]]","[0.08432668024657065, 0.05428854129268803, 0.058566796628336, 0.09021111874225968, 0.08062217045237599]"
8,5,1.4000000000000001,True,1256.4514810110688,8,0.1,0.2,centralized_mpc,0.9581736397137449, 0.18727464674751765, 3,[0.069 0.041 0.047 0.085 0.084],
8,5,1.3,True,1254.8519118363722,8,0.1,0.2,True,0.4421867976000962,0.04514083622956316,3,[0.096 0.057 0.067 0.055 0.045],
9,5,1.0999999999999999,True,913.8804266058328,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.02052486658159813","0.006280411483104675","[[100, 101], [100, 101], [102, 103], [102, 103, 104], [103, 104]]","[0.062226733588955724, 0.08718368040421463, 0.04666310326014773, 0.08825999678395609, 0.09046147770580229]"
9,5,1.0999999999999999,True,929.0941675092388,8,0.1,0.2,centralized_mpc,0.9196348624543382, 0.19888408224734364, 3,[0.059 0.082 0.06  0.086 0.095],
9,5,1.2,True,887.8922492894495,8,0.1,0.2,True,0.5375232790333636,0.15844001391667553,3,[0.044 0.062 0.053 0.061 0.076],
10,5,1.3,True,967.9345727543716,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.0140965265077494","0.007674041936630119","[[100, 101], [100, 101], [102], [103], [104]]","[0.09696989424839815, 0.05657692148794414, 0.02759533612677861, 0.022876685416708054, 0.052551673386044814]"
10,5,1.4000000000000001,True,1027.416026331287,8,0.1,0.2,centralized_mpc,0.9501543825712621, 0.11316463665153641, 3,[0.096 0.064 0.016 0.014 0.037],
10,5,1.5000000000000002,True,1074.8617507238553,8,0.1,0.2,True,0.44427077730632547,0.05054922575668551,3,[0.089 0.064 0.013 0.013 0.032],
11,5,1.0999999999999999,True,744.932757378152,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.024693041072698017","0.0060598194950497244","[[100, 102, 104], [101, 103], [100, 102, 104], [101, 103], [100, 102, 104]]","[0.08168581764591609, 0.03628276231246392, 0.03390138803738131, 0.056729817524982344, 0.08224117824158701]"
11,5,1.2,True,759.576916917913,8,0.1,0.2,centralized_mpc,0.9205160341662122, 0.11431387229100165, 3,[0.086 0.032 0.023 0.063 0.065],
11,5,1.0999999999999999,True,771.0502562142425,8,0.1,0.2,True,0.4947445005096432,0.06888488537133285,3,[0.09  0.035 0.042 0.063 0.082],
12,5,1.3,True,1200.874215724767,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.024957411831508996","0.0032227179173179078","[[100, 103, 104], [101, 102], [101, 102], [100, 103], [100, 104]]","[0.09360468159755517, 0.08734230871569143, 0.07555815143517856, 0.060113547788443626, 0.04948285357123431]"
12,5,1.5000000000000002,True,1210.6945566711604,8,0.1,0.2,centralized_mpc,0.9788040938670747, 0.13669163792245095, 3,[0.079 0.061 0.052 0.011 0.038],
12,5,1.5000000000000002,True,1237.7410128995186,8,0.1,0.2,True,0.5163240654806335,0.12152441336475524,3,[0.093 0.067 0.059 0.021 0.04 ],
13,5,1.3,True,1073.5301859004262,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.018673849846415506","0.005893267038585513","[[100, 103], [101, 102], [101, 102], [100, 103, 104], [103, 104]]","[0.03372900528292507, 0.09878618050928809, 0.054373915544744605, 0.08224114792531835, 0.05417041253992639]"
13,5,1.6000000000000003,True,1173.8777383658746,8,0.1,0.2,centralized_mpc,0.9311520437490799, 0.13252778477273477, 3,[0.012 0.085 0.069 0.042 0.021],
13,5,1.6000000000000003,True,1176.1396435549127,8,0.1,0.2,True,0.4677248588374823,0.07663652529794343,3,[0.016 0.087 0.06  0.046 0.024],
14,5,1.2,True,824.3759910049885,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.015079788949636472","0.007502705237869907","[[100], [101], [102], [103], [104]]","[0.014811613065732426, 0.029862460288911243, 0.06389246176101422, 0.05214235604926335, 0.08800073176767889]"
14,5,1.2,True,800.9625638213033,8,0.1,0.2,centralized_mpc,0.8843661099999736, 0.11810414603632538, 3,[0.012 0.025 0.054 0.052 0.092],
14,5,1.2,True,807.4533427416839,8,0.1,0.2,True,0.4054357200006052,0.0027408945097537676,3,[0.009 0.028 0.057 0.056 0.098],
15,5,1.3,True,1025.551973357265,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.017232262061644667","0.005648297555952874","[[100, 101], [100, 101], [102], [103], [104]]","[0.07674635373926626, 0.030678261030908816, 0.05955963801868794, 0.04608579360308543, 0.029451768829684963]"
15,5,1.3,True,942.1476148983145,8,0.1,0.2,centralized_mpc,0.8942763475396742, 0.10002421453992288, 3,[0.089 0.026 0.063 0.03  0.025],
15,5,1.3,True,946.9136788493945,8,0.1,0.2,True,0.4043399664003608,0.003273635324356568,3,[0.094 0.029 0.067 0.03  0.027],
16,5,1.2,True,927.6861778188274,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.029011558416580856","0.0075022257971753895","[[100, 103], [101, 103], [102, 104], [100, 101, 103], [102, 104]]","[0.016444498038079347, 0.06301412613905927, 0.09129622457020477, 0.04924518813947528, 0.018997783626266144]"
16,5,1.2,True,889.7369373637748,8,0.1,0.2,centralized_mpc,0.9310284457502954, 0.08804972312424666, 3,[0.046 0.063 0.097 0.061 0.024],
16,5,1.3,True,903.2697359159617,8,0.1,0.2,True,0.5689535195997449,0.12303338770399855,3,[0.038 0.057 0.08  0.064 0.022],
17,5,1.2,True,1044.3669742879206,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.015877640666318863","0.003388033748043564","[[100, 104], [101], [102, 103], [102, 103], [100, 104]]","[0.08914137815925417, 0.038847549293757014, 0.0633286938637359, 0.07782044211378313, 0.05254270301536487]"
17,5,1.3,True,1024.67445064956,8,0.1,0.2,centralized_mpc,0.9824112796923146, 0.13502372532689433, 3,[0.091 0.019 0.053 0.047 0.006],
17,5,1.4000000000000001,True,1090.3555114010492,8,0.1,0.2,True,0.5639497591282374,0.1381784174949375,3,[0.092 0.01  0.05  0.028 0.03 ],
18,5,1.3,True,1040.57868861198,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.025018832890894443","0.005795802027152338","[[100, 103, 104], [101, 102], [101, 102], [100, 103], [100, 104]]","[0.01773672519222883, 0.0690205401455832, 0.03920170753652237, 0.028993927263933388, 0.09833545652740472]"
18,5,1.5000000000000002,True,1084.8904315671793,8,0.1,0.2,centralized_mpc,0.9100939409322261, 0.1353020988112644, 3,[0.007 0.045 0.016 0.012 0.081],
18,5,1.5000000000000002,True,1088.464223209843,8,0.1,0.2,True,0.4188803874671188,0.020003320535785386,3,[0.006 0.051 0.019 0.011 0.086],
19,5,1.4000000000000001,True,1065.3877286625147,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.014082863486172366","0.006173324477775957","[[100], [101], [102], [103], [104]]","[0.01979594406815826, 0.052788519397626604, 0.0386435335123558, 0.020405307392275345, 0.08536775758633107]"
19,5,1.5000000000000002,True,1131.249428274883,8,0.1,0.2,centralized_mpc,0.9257154746010201, 0.1457012769171724, 3,[0.01  0.044 0.03  0.011 0.098],
19,5,1.6000000000000003,True,1237.2182669271117,8,0.1,0.2,True,0.4735994728497644,0.07601615919440109,3,[0.008 0.038 0.024 0.008 0.081],
20,5,1.2,True,983.7385157190689,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.01714998108327563","0.005707737596659749","[[100], [101], [102], [103, 104], [103, 104]]","[0.070408205897022, 0.05771812116915529, 0.049696943376312176, 0.04600663971702656, 0.08857606279117836]"
20,5,1.3,True,897.0414472885395,8,0.1,0.2,centralized_mpc,0.9340930720002059, 0.15826192775784434, 3,[0.05  0.042 0.03  0.039 0.077],
20,5,1.3,True,916.8791448444406,8,0.1,0.2,True,0.48325056281543005,0.053419449566527714,3,[0.051 0.045 0.034 0.048 0.077],
21,5,1.5000000000000002,True,1158.733548855961,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.017633682159745756","0.010707605029634576","[[100], [101], [102], [103], [104]]","[0.08507606274109293, 0.0031600932725589525, 0.022555421856998933, 0.043041563669568024, 0.012305133365471805]"
21,5,1.4000000000000001,True,1000.3064848156561,8,0.1,0.2,centralized_mpc,0.948899526070558, 0.2065349835516183, 3,[0.092 0.029 0.026 0.06  0.013],
21,5,1.4000000000000001,True,1113.2822374731045,8,0.1,0.2,True,0.47877642624246486,0.09230277769849592,3,[0.092 0.026 0.026 0.063 0.015],
22,5,1.4000000000000001,True,1409.1344031421552,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.03342874752862761","0.008302604426069029","[[100, 101], [100, 101], [102, 104], [103, 104], [102, 103, 104]]","[0.05494850818663629, 0.08724836831346533, 0.08284243511706903, 0.01442329172635482, 0.048671595482266766]"
22,5,3.600000000000002,False,2246.66834747629,8,0.1,0.2,centralized_mpc,0.9391377541388566, 0.10616428823245859, 3,[0.104 0.1   0.004 0.004 0.004],
22,5,3.5000000000000018,True,2227.621431354097,8,0.1,0.2,True,0.5402827006683635,0.15798133454994615,3,[0.1   0.092 0.007 0.005 0.006],
23,5,1.4000000000000001,True,1275.4017721678078,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.02492328889950712","0.013129057387302908","[[100], [101], [102], [103], [104]]","[0.04392850795311394, 0.02869017176900327, 0.08014964457956313, 0.0720320238827939, 0.058620274748431046]"
23,5,1.5000000000000002,True,1277.9778455840305,8,0.1,0.2,centralized_mpc,0.9719588868004697, 0.17850484966013352, 3,[0.033 0.03  0.092 0.05  0.065],
23,5,1.5000000000000002,True,1353.9302010196486,8,0.1,0.2,True,0.5894170022264976,0.16349944301902888,3,[0.036 0.021 0.094 0.051 0.062],
24,5,1.2,True,1080.2990373439243,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.015900541216372705","0.006724149513559063","[[100], [101], [102], [103], [104]]","[0.08292282127910099, 0.03396271320878647, 0.03870579155149592, 0.0801319671296299, 0.08092717769763606]"
24,5,1.2,True,1020.0978323345605,8,0.1,0.2,centralized_mpc,0.9781959941665264, 0.1855900885076805, 3,[0.089 0.028 0.033 0.09  0.098],
24,5,1.2,True,1057.0162642076998,8,0.1,0.2,True,0.4739962783505082,0.08463618071231095,3,[0.092 0.028 0.03  0.068 0.093],
25,5,1.3,True,1252.0082957463337,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.022631206999582133","0.0110956352625181","[[100], [101], [102], [103], [104]]","[0.07146037862886477, 0.02240268512373214, 0.06229251906444834, 0.0801755315724518, 0.09342899807901157]"
25,5,1.4000000000000001,True,1169.3293113436825,8,0.1,0.2,centralized_mpc,0.9707705214989671, 0.20380656296044503, 3,[0.059 0.017 0.045 0.082 0.087],
25,5,1.4000000000000001,True,1310.8057735846037,8,0.1,0.2,True,0.5151569278854626,0.0897392355569295,3,[0.05  0.032 0.029 0.068 0.095],
26,5,1.3,True,978.7737581011165,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.07552604895340315","0.02016154715727559","[[100, 102, 103], [101, 104], [100, 102, 103], [100, 102, 103], [101, 104]]","[0.08623011836181112, 0.0234651569955774, 0.04093223662403377, 0.0675471849594716, 0.09570169538641322]"
26,5,3.600000000000002,False,2197.7971279961657,8,0.1,0.2,centralized_mpc,1.004835440111492, 0.06268497276971392, 3,[0.128 0.128 0.111 0.167 0.131],
26,5,3.600000000000002,False,2249.6372912660113,8,0.1,0.2,True,0.9568822439779373,0.2365318731246012,3,[0.142 0.129 0.106 0.156 0.134],
27,5,1.2,True,1059.0485607413495,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.01853085488376867","0.007785256540614338","[[100, 103], [101], [102], [100, 103], [104]]","[0.0640818812124464, 0.08936760437638354, 0.07983058738916242, 0.05447835133929399, 0.08300590905012317]"
27,5,1.3,True,1045.7286072212064,8,0.1,0.2,centralized_mpc,0.9858401319232564, 0.20682294275531563, 3,[0.045 0.089 0.067 0.046 0.061],
27,5,1.3,True,1061.768990402011,8,0.1,0.2,True,0.5205658650771231,0.12427589148594517,3,[0.048 0.096 0.071 0.05  0.058],
28,5,1.3,True,1534.575711972444,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.025836738461601692","0.010110708573557867","[[100], [101], [102], [103], [104]]","[0.09985558961325244, 0.08312916203903341, 0.0673439668450386, 0.08527461062785172, 0.08008871456677502]"
28,5,1.4000000000000001,True,1391.735686072969,8,0.1,0.2,centralized_mpc,0.9742982638584051, 0.21268235976891797, 3,[0.095 0.081 0.06  0.083 0.072],
28,5,1.5000000000000002,True,1428.5100452137824,8,0.1,0.2,True,0.46471177809309056,0.031025072722832767,3,[0.078 0.065 0.026 0.067 0.046],
29,5,1.4000000000000001,True,1169.588618997707,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.01887423664323121","0.011991483396777202","[[100], [101], [102], [103], [104]]","[0.04092929143582737, 0.02697701715523912, 0.07987706427443333, 0.04441412572845959, 0.022948058367164282]"
29,5,1.4000000000000001,True,1116.7701281863779,8,0.1,0.2,centralized_mpc,0.9494262574989989, 0.17731299995680605, 3,[0.043 0.017 0.093 0.041 0.021],
29,5,1.4000000000000001,True,1165.2024546387897,8,0.1,0.2,True,0.5207206016137206,0.07956257586823419,3,[0.057 0.029 0.092 0.043 0.025],
30,5,1.3,True,1294.6504584226082,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.011662764892613408","0.009901155923256699","[[100], [101], [102], [103], [104]]","[0.04886607208048929, 0.05313103378234656, 0.07850174068741857, 0.054481510553583766, 0.06575673101596383]"
30,5,1.3,True,1076.613647391386,8,0.1,0.2,centralized_mpc,0.9393733643860637, 0.18674200741969135, 3,[0.053 0.048 0.092 0.049 0.069],
30,5,1.3,True,1084.942620856926,8,0.1,0.2,True,0.422965158815518,0.022039510189783857,3,[0.055 0.052 0.098 0.049 0.073],
31,5,1.4000000000000001,True,1033.5066647567603,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.020551513642775326","0.014891877691173507","[[100], [101], [102], [103], [104]]","[0.03347803584276743, 0.03393250072298188, 0.08456016499822108, 0.03245786811687712, 0.027244933698943694]"
31,5,1.4000000000000001,True,1077.6790690460848,8,0.1,0.2,centralized_mpc,0.952379681642924, 0.19129945116703287, 3,[0.041 0.03  0.092 0.031 0.022],
31,5,1.3,True,1153.197308189005,8,0.1,0.2,True,0.5061168700765567,0.1223216715510082,3,[0.055 0.041 0.088 0.038 0.034],
32,5,1.3,True,1247.0912839871016,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.022955080477382022","0.011315251270872078","[[100], [101], [102, 104], [103], [102, 104]]","[0.08863677968940303, 0.05265474326832535, 0.05300672131641992, 0.05555285884228888, 0.028243125498458053]"
32,5,1.4000000000000001,True,1009.6761258610137,8,0.1,0.2,centralized_mpc,0.9349645790727144, 0.1317437663476433, 3,[0.089 0.031 0.048 0.039 0.022],
32,5,1.4000000000000001,True,1036.440235703932,8,0.1,0.2,True,0.5087605736996921,0.09921168988221345,3,[0.095 0.033 0.058 0.038 0.031],
33,5,1.3,True,914.8519532625982,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.013273795184795741","0.007604084115399121","[[100], [101], [102], [103], [104]]","[0.056470459251118925, 0.024079827634328768, 0.08357689381092698, 0.028565965115331056, 0.04207345050814601]"
33,5,1.3,True,935.4266889873862,8,0.1,0.2,centralized_mpc,0.9353920748455073, 0.17487357047344768, 3,[0.058 0.019 0.088 0.032 0.04 ],
33,5,1.3,True,946.6676950833469,8,0.1,0.2,True,0.43667662955435493,0.040161950736384594,3,[0.062 0.018 0.087 0.038 0.044],
34,5,1.3,True,1200.054230962172,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.018167335261666896","0.00666153232745243","[[100], [101], [102], [103], [104]]","[0.06236383147017053, 0.08753100125489595, 0.03507302579935983, 0.04411945243546012, 0.02013237394400889]"
34,5,1.3,True,929.5558317858507,8,0.1,0.2,centralized_mpc,1.0023214659231598, 0.2320563353115925, 3,[0.067 0.099 0.043 0.025 0.028],
34,5,1.3,True,971.7600391393312,8,0.1,0.2,True,0.4827059899848581,0.05253295684938145,3,[0.07  0.089 0.05  0.025 0.026],
35,5,1.3,True,1063.7541494885354,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.015332129138383048","0.0070533163883912545","[[100], [101], [102], [103], [104]]","[0.03692321749853665, 0.030779429393099546, 0.07436278261121597, 0.08124351891469267, 0.055426693923620256]"
35,5,1.3,True,993.9217748526593,8,0.1,0.2,centralized_mpc,0.9365436144619778, 0.19013824759636277, 3,[0.031 0.026 0.088 0.079 0.052],
35,5,1.3,True,1009.9878375709657,8,0.1,0.2,True,0.43678581543119005,0.039133800200767795,3,[0.035 0.03  0.096 0.084 0.055],
36,5,1.2,True,903.449976029238,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.017657187150446892","0.0044342842497516344","[[100, 103], [101], [102, 104], [100, 103], [102, 104]]","[0.08635692144359411, 0.05076809475096509, 0.04087020600776901, 0.02916574393475088, 0.09089694607583136]"
36,5,1.3,True,954.0530101735931,8,0.1,0.2,centralized_mpc,0.9640155837696511, 0.19783938836320783, 3,[0.073 0.041 0.03  0.019 0.099],
36,5,1.4000000000000001,True,1123.7960918089507,8,0.1,0.2,True,0.47848871488552375,0.08952995489406283,3,[0.051 0.027 0.046 0.017 0.094],
37,5,1.2,True,858.1458810452941,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.01892692125002213","0.010221012910049928","[[100], [101, 104], [102, 103], [102, 103], [101, 104]]","[0.038162986008118134, 0.079007552738731, 0.06477876086634773, 0.07494629463767886, 0.01815161142844628]"
37,5,1.2,True,911.7790941905027,8,0.1,0.2,centralized_mpc,0.9711754787488948, 0.2157357673064951, 3,[0.048 0.088 0.074 0.096 0.014],
37,5,1.0999999999999999,True,989.5259237157412,8,0.1,0.2,True,0.5889416070547834,0.14213917624634703,3,[0.061 0.091 0.09  0.097 0.017],
38,5,1.3,True,1068.8327143886781,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.0327751768771962","0.026803065957667623","[[100, 102, 103], [101, 104], [100, 102, 103], [100, 102, 103], [101, 104]]","[0.056394752220854195, 0.07533438143543235, 0.06015596202520923, 0.056872822534021435, 0.0795255457896601]"
38,5,1.5000000000000002,True,1139.9966842975978,8,0.1,0.2,centralized_mpc,1.054528997465483, 0.19024560596798074, 3,[0.098 0.064 0.062 0.07  0.077],
38,5,1.5000000000000002,True,1360.5556896519643,8,0.1,0.2,True,0.7607400792536403,0.22309668597908228,3,[0.098 0.062 0.058 0.061 0.09 ],
39,5,1.2,True,936.4758904899874,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.012126922134242097","0.005602393233590412","[[100], [101], [102], [103], [104]]","[0.05276729046406534, 0.04359925933772062, 0.07885490473019129, 0.07376353348270608, 0.02795952642673245]"
39,5,1.2,True,944.0497489349314,8,0.1,0.2,centralized_mpc,0.9071524765834814, 0.14869956434724735, 3,[0.05  0.038 0.083 0.084 0.025],
39,5,1.2,True,989.6694249445011,8,0.1,0.2,True,0.4381499067829282,0.04369606041494584,3,[0.054 0.04  0.086 0.071 0.025],
40,5,1.3,True,1441.6442522044622,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.031172913246532867","0.014168782599164527","[[100], [101], [102], [103], [104]]","[0.06042465770793396, 0.053502382025589865, 0.03824268213312893, 0.059829554988693384, 0.08353269175482925]"
40,5,1.3,True,942.230975427027,8,0.1,0.2,centralized_mpc,0.9313158085396236, 0.2064690181006015, 3,[0.058 0.034 0.034 0.041 0.097],
40,5,1.4000000000000001,True,961.4903055091561,8,0.1,0.2,True,0.4827567945713652,0.09102591280192615,3,[0.048 0.028 0.028 0.033 0.079],
41,5,1.0999999999999999,True,838.7270311771491,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104]","0.015155369109363","0.007933511853773159","[[100], [101], [102], [103, 104], [103, 104]]","[0.05650376758672664, 0.0500698365635326, 0.05200845099793108, 0.0759684942686693, 0.0809757303475332]"
41,5,0.9999999999999999,True,805.7652410668196,8,0.1,0.2,centralized_mpc,0.9436456675990484, 0.11023554081270467, 3,[0.067 0.065 0.071 0.1   0.065],
41,5,1.0999999999999999,True,774.6675443514304,8,0.1,0.2,True,0.4552301842178249,0.06516995919898434,3,[0.055 0.044 0.048 0.083 0.06 ],
